period,stateid,stateDescription,sectorid,sectorName,customers,price,revenue,sales,year,month
2008-01-01,GA,Georgia,IND,industrial,15974.0,5.75,157.50924,2741.53939,2008,1
2008-01-01,FL,Florida,RES,residential,8464285.0,11.05,1034.70237,9361.36896,2008,1
2008-01-01,GA,Georgia,TRA,transportation,1.0,6.52,1.07036,16.40867,2008,1
2008-01-01,HI,Hawaii,ALL,all sectors,472031.0,25.36,215.82273,850.92173,2008,1
2008-01-01,HI,Hawaii,COM,commercial,61984.0,25.91,69.96105,270.04327,2008,1
2008-01-01,HI,Hawaii,IND,industrial,678.0,22.06,67.70485,306.9532,2008,1
2008-01-01,RI,Rhode Island,TRA,transportation,0.0,0.0,0.0,0.0,2008,1
2008-01-01,SC,South Carolina,TRA,transportation,0.0,0.0,0.0,0.0,2008,1
2008-01-01,WSC,West South Central,TRA,transportation,69.0,8.72,0.49895,5.72295,2008,1
2008-01-01,HI,Hawaii,RES,residential,409369.0,28.53,78.15684,273.92527,2008,1
2008-01-01,ID,Idaho,ALL,all sectors,776213.0,5.31,112.63175,2120.42405,2008,1
2008-01-01,ID,Idaho,COM,commercial,98089.0,5.12,28.32793,553.35274,2008,1
2008-01-01,ID,Idaho,IND,industrial,25311.0,3.69,20.75743,562.19054,2008,1
2008-01-01,ID,Idaho,RES,residential,652813.0,6.32,63.54639,1004.88077,2008,1
2008-01-01,ID,Idaho,TRA,transportation,0.0,0.0,0.0,0.0,2008,1
2008-01-01,IL,Illinois,ALL,all sectors,5700514.0,8.31,1069.38304,12873.42219,2008,1
2008-01-01,IL,Illinois,COM,commercial,587506.0,8.49,375.89341,4429.72748,2008,1
2008-01-01,IL,Illinois,IND,industrial,6029.0,6.63,251.59024,3796.3251,2008,1
2008-01-01,IL,Illinois,RES,residential,5106975.0,9.56,437.95313,4581.80388,2008,1
2008-01-01,IL,Illinois,TRA,transportation,4.0,6.02,3.94625,65.56574,2008,1
2008-01-01,FL,Florida,IND,industrial,24119.0,7.63,119.61496,1567.26055,2008,1
2008-01-01,HI,Hawaii,TRA,transportation,0.0,0.0,0.0,0.0,2008,1
2008-01-01,WSC,West South Central,RES,residential,14256459.0,10.3,1784.68228,17321.73278,2008,1
2008-01-01,WSC,West South Central,COM,commercial,2118281.0,9.44,1199.72631,12707.08116,2008,1
2008-01-01,WSC,West South Central,ALL,all sectors,16606835.0,9.07,3943.45934,43498.02883,2008,1
2008-01-01,NM,New Mexico,TRA,transportation,0.0,0.0,0.0,0.0,2008,1
2008-01-01,NY,New York,IND,industrial,8977.0,8.94,108.4443,1212.37198,2008,1
2008-01-01,NC,North Carolina,ALL,all sectors,4775067.0,7.59,883.45103,11638.16047,2008,1
2008-01-01,NC,North Carolina,TRA,transportation,0.0,7.96,0.00048,0.00602,2008,1
2008-01-01,ND,North Dakota,IND,industrial,2124.0,5.35,17.03104,318.47718,2008,1
2008-01-01,ND,North Dakota,TRA,transportation,0.0,0.0,0.0,0.0,2008,1
2008-01-01,OH,Ohio,ALL,all sectors,5539466.0,7.78,1126.05037,14475.38311,2008,1
2008-01-01,OH,Ohio,RES,residential,4905061.0,8.87,498.02194,5612.1381,2008,1
